wav,flux
3479.0,12.080953077808514
3480.0,12.950921182687658
3481.0,13.435434475818639
3482.0,13.462157707984646
3483.0,13.349248928166134
3484.0,12.824154044152577
3485.0,12.769901313826965
3486.0,12.842688839230945
3487.0,13.285084423448918
3488.0,13.923203040052845
3489.0,13.571303518534823
3490.0,12.651762823445305
3491.0,11.9670760519172
3492.0,11.964436585106585
3493.0,12.008287638157787
3494.0,11.761589431870927
3495.0,12.730139904548576
3496.0,13.07168528984014
3497.0,12.662953962980465
3498.0,12.780218393380663
3499.0,13.637573311284559
3500.0,15.271123139273334
3501.0,15.835814569236893
3502.0,16.00310541337885
3503.0,16.260288218136942
3504.0,16.64230069897714
3505.0,16.897309319369363
3506.0,15.568866829029991
3507.0,14.707037082384852
3508.0,14.487955565094058
3509.0,14.780753296389932
3510.0,14.57141966096341
3511.0,13.583873029799669
3512.0,13.42199720499152
3513.0,13.117892751518303
3514.0,12.40775994776804
3515.0,12.056300592579754
3516.0,12.497730071277529
3517.0,13.865735001087018
3518.0,14.920316322796
3519.0,15.488360316540849
3520.0,15.080632307613882
3521.0,14.073127563298373
3522.0,12.997436255999427
3523.0,12.656886736280898
3524.0,12.128906246168256
3525.0,11.097755134532289
3526.0,11.041887487666116
3527.0,11.072683014693167
3528.0,12.163655256827992
3529.0,13.781633928075676
3530.0,14.908722741778114
3531.0,15.274278171565717
3532.0,15.610218891916272
3533.0,15.192795635646275
3534.0,15.19936144746914
3535.0,16.32651282747403
3536.0,16.42853616484782
3537.0,16.1829800332711
3538.0,16.242420168225298
3539.0,16.54358637501953
3540.0,17.493845960161035
3541.0,17.42322202760346
3542.0,16.58677020748801
3543.0,16.531103082123817
3544.0,16.900977353163942
3545.0,17.120756234569477
3546.0,16.851300361684597
3547.0,16.542476855088
3548.0,16.455236679292266
3549.0,16.01161744294392
3550.0,16.93845305592915
3551.0,17.244610507728403
3552.0,16.710714768096874
3553.0,15.906828365038905
3554.0,15.017215613099024
3555.0,14.61866241850763
3556.0,15.255492537219098
3557.0,16.308594156197366
3558.0,16.118476219462057
3559.0,15.88244990548293
3560.0,15.512669272120748
3561.0,15.853275342773069
3562.0,15.693209610077155
3563.0,15.885507516739112
3564.0,15.871823172356937
3565.0,14.347202752326762
3566.0,12.129379967074783
3567.0,11.13282939952126
3568.0,11.672791428832065
3569.0,12.187875974153556
3570.0,11.39228943422295
3571.0,10.613150453148958
3572.0,11.78083913664257
3573.0,11.883683914469787
3574.0,12.598251672903235
3575.0,12.722972421123888
3576.0,12.92952386402043
3577.0,13.189438032706631
3578.0,13.337245414120137
3579.0,12.483370393755216
3580.0,11.551704193717121
3581.0,10.801531533840137
3582.0,9.299097667884176
3583.0,9.28452946459849
3584.0,10.179104467472312
3585.0,10.278263675550315
3586.0,9.474238808933979
3587.0,9.557927859209084
3588.0,10.041203501926592
3589.0,11.11994173442927
3590.0,11.982730972291344
3591.0,13.0706870872868
3592.0,14.715605368278558
3593.0,15.4272912515905
3594.0,15.027016851250202
3595.0,15.376936048585117
3596.0,16.266644404714928
3597.0,17.000651581969155
3598.0,17.36410134913108
3599.0,17.225843423302315
3600.0,17.2885193853913
3601.0,17.59850068101488
3602.0,17.438870395833618
3603.0,15.948086875939218
3604.0,14.971722007073978
3605.0,14.638993726847147
3606.0,14.050147984334343
3607.0,13.967965466772494
3608.0,14.088439513658892
3609.0,12.925965006995122
3610.0,11.94408750661585
3611.0,12.416178495212854
3612.0,13.203892173446514
3613.0,13.968381580183436
3614.0,13.56247356124372
3615.0,13.737560890281664
3616.0,14.58079115513397
3617.0,14.715399934426184
3618.0,14.023664195359387
3619.0,12.481555755580118
3620.0,11.445054866226627
3621.0,12.56666901472488
3622.0,13.775770551890881
3623.0,14.708653604856712
3624.0,15.60978681819088
3625.0,15.369314003697834
3626.0,16.16601523122671
3627.0,17.45099340105716
3628.0,17.835903959791292
3629.0,17.49344135435724
3630.0,17.13024549962057
3631.0,15.650728703587733
3632.0,13.640678105022497
3633.0,13.181511522532869
3634.0,14.245029075705462
