wav,flux
3602.0,328.0259350002596
3603.0,299.9758343185991
3604.0,281.6022737511256
3605.0,275.33773802118105
3606.0,264.25602637547775
3607.0,262.70359365209816
3608.0,264.9661675039371
3609.0,243.09765291764967
3610.0,224.6266094686871
3611.0,233.50132754591547
3612.0,248.31089122827365
3613.0,262.683341078467
3614.0,255.04627289764866
3615.0,258.33372529835503
3616.0,274.1868597151004
3617.0,276.7151524190717
3618.0,263.7015729313
3619.0,234.70155267159112
3620.0,215.20632692628917
3621.0,236.29231074215951
3622.0,259.02208266794656
3623.0,276.5550944873959
3624.0,293.4937907865904
3625.0,288.96259571419455
3626.0,303.9307253172882
3627.0,328.0801643154221
3628.0,335.30690725423506
3629.0,328.85594925690185
3630.0,322.014934435771
3631.0,294.1902805691159
3632.0,256.39503248206677
3633.0,247.75256100692016
3634.0,267.7280438562939
3635.0,273.57598269924466
3636.0,273.37872644539874
3637.0,290.5405078952356
3638.0,294.6219137851647
3639.0,304.3436027711704
3640.0,318.92662838589837
3641.0,324.18010544878257
3642.0,321.7943440187109
3643.0,313.2909066667878
3644.0,300.92589880089946
3645.0,292.6804060230549
3646.0,279.33923684991504
3647.0,281.9595558148702
3648.0,274.2378359503546
3649.0,258.63703150292434
3650.0,275.929523748059
3651.0,286.27158232015285
3652.0,303.7417262179033
3653.0,318.6930235126563
3654.0,341.63046109378485
3655.0,343.62196034915604
3656.0,346.9565788021929
3657.0,350.634766751004
3658.0,362.8431958500331
3659.0,365.0055776076114
3660.0,375.68794231336756
3661.0,371.6546048961347
3662.0,370.9172962046657
3663.0,367.8844433740529
3664.0,357.3952131854363
3665.0,349.0519212732358
3666.0,354.8221546894072
3667.0,357.95464924139077
3668.0,348.62146267739
3669.0,352.42565240837615
3670.0,338.5446785391417
3671.0,332.1909979991175
3672.0,346.46736823259437
3673.0,362.95425896454947
3674.0,360.5329017829939
3675.0,350.33683681087916
3676.0,352.1943717783898
3677.0,350.98450138400494
3678.0,331.8006929214093
3679.0,314.05770964225695
3680.0,316.0914587794201
3681.0,300.8257877205012
3682.0,307.0203896889886
3683.0,318.9407175357719
3684.0,322.8464598835125
3685.0,331.4627856398502
3686.0,321.86907761290564
3687.0,312.0698980619342
3688.0,305.2884291973286
