# Argus telescope layout: A170r_1200 (1200 telescopes)
# Generated by argus_array_layout.py
#
# Coordinate system: right-handed, y = UP; x = azimuth 0 deg, z = azimuth 90 deg.
# Positions are the TELESCOPE-BASE CENTERLINE for the current truss pseudofocal
#   layout: radius = (pf - mount_h) * tan(zen), which makes each sight line pass
#   through the point (0, pf_ft, 0) on the array axis.  pf is shared per ring GROUP
#   (each subarray has a main-ring value and a central-ring value, so two
#   convergence points per subarray -- see the pf_ft column).
#
# Columns:
#   tel_id     - telescope index, stable within this layout (generation order, 0..N-1)
#   subarray   - subarray/mount number 0-7. circular_split2x_3rad: 0-5 main 3-radial x 2-azimuth
#                interleave, 6-7 central rings. mod4_optB: 2*type + parity, type = ring mod 4.
#   ring_n     - radial ring index n_r; pointing zenith = 1.0 + ring_n * 2.392494495 deg
#   az_n       - azimuth index within the FULL ring (all subarrays; even/odd indices
#                alternate between the ring's two subarrays)
#   az_deg     - STATION BEARING of the telescope base [deg] (x = r cos az, z = r sin az), uniform around
#                each ring starting at 0. Because every sight line passes through the pseudofocal point on
#                the axis ABOVE the array, the SKY POINTING azimuth is az_deg + 180 (the coverage code
#                places footprints there).
#   alt_deg    - pointing altitude [deg] = 90 - zen_deg
#   zen_deg    - pointing zenith distance [deg] from the array axis
#   pf_ft      - pseudofocal radius of this telescope's subarray [ft]; the subarray's
#                sight lines converge at height pf_ft on the array axis
#   mount_h_ft - mount (base) height above the table datum [ft]
#   radius_ft  - horizontal distance from the array axis to the base centerline [ft],
#                = (pf_ft - mount_h_ft) * tan(zen_deg)
#   x_ft       - base-centerline x [ft] = radius_ft * cos(az_deg)
#   y_ft       - base-centerline height [ft] = mount_h_ft
#   z_ft       - base-centerline z [ft] = radius_ft * sin(az_deg)
tel_id,subarray,ring_n,az_n,az_deg,alt_deg,zen_deg,pf_ft,mount_h_ft,radius_ft,x_ft,y_ft,z_ft
1049,2,20,82,39.3750,41.1501,48.8499,12.2500,2.3333,11.3476,8.7718,2.3333,7.1989
1050,2,20,84,46.8750,41.1501,48.8499,12.2500,2.3333,11.3476,7.7572,2.3333,8.2822
1051,2,20,86,54.3750,41.1501,48.8499,12.2500,2.3333,11.3476,6.6097,2.3333,9.2239
1052,2,20,88,61.8750,41.1501,48.8499,12.2500,2.3333,11.3476,5.3492,2.3333,10.0077
1053,2,20,90,69.3750,41.1501,48.8499,12.2500,2.3333,11.3476,3.9972,2.3333,10.6203
1054,2,20,92,76.8750,41.1501,48.8499,12.2500,2.3333,11.3476,2.5768,2.3333,11.0512
1055,2,20,94,84.3750,41.1501,48.8499,12.2500,2.3333,11.3476,1.1123,2.3333,11.2930
25,3,2,1,128.5714,84.2150,5.7850,16.5000,1.7714,1.4922,-0.9304,1.7714,1.1666
26,3,2,3,180.0000,84.2150,5.7850,16.5000,1.7714,1.4922,-1.4922,1.7714,0.0000
27,3,2,5,231.4286,84.2150,5.7850,16.5000,1.7714,1.4922,-0.9304,1.7714,-1.1666
28,3,2,7,282.8571,84.2150,5.7850,16.5000,1.7714,1.4922,0.3320,1.7714,-1.4548
29,3,2,9,334.2857,84.2150,5.7850,16.5000,1.7714,1.4922,1.3444,1.7714,-0.6474
30,3,2,11,25.7143,84.2150,5.7850,16.5000,1.7714,1.4922,1.3444,1.7714,0.6474
31,3,2,13,77.1429,84.2150,5.7850,16.5000,1.7714,1.4922,0.3320,1.7714,1.4548
203,3,8,1,102.8571,69.8600,20.1400,13.7500,1.7719,4.3928,-0.9775,1.7719,4.2827
204,3,8,3,120.0000,69.8600,20.1400,13.7500,1.7719,4.3928,-2.1964,1.7719,3.8043
205,3,8,5,137.1429,69.8600,20.1400,13.7500,1.7719,4.3928,-3.2202,1.7719,2.9879
206,3,8,7,154.2857,69.8600,20.1400,13.7500,1.7719,4.3928,-3.9578,1.7719,1.9060
207,3,8,9,171.4286,69.8600,20.1400,13.7500,1.7719,4.3928,-4.3438,1.7719,0.6547
208,3,8,11,188.5714,69.8600,20.1400,13.7500,1.7719,4.3928,-4.3438,1.7719,-0.6547
209,3,8,13,205.7143,69.8600,20.1400,13.7500,1.7719,4.3928,-3.9578,1.7719,-1.9060
210,3,8,15,222.8571,69.8600,20.1400,13.7500,1.7719,4.3928,-3.2202,1.7719,-2.9879
211,3,8,17,240.0000,69.8600,20.1400,13.7500,1.7719,4.3928,-2.1964,1.7719,-3.8043
212,3,8,19,257.1429,69.8600,20.1400,13.7500,1.7719,4.3928,-0.9775,1.7719,-4.2827
213,3,8,21,274.2857,69.8600,20.1400,13.7500,1.7719,4.3928,0.3283,1.7719,-4.3805
214,3,8,23,291.4286,69.8600,20.1400,13.7500,1.7719,4.3928,1.6049,1.7719,-4.0892
215,3,8,25,308.5714,69.8600,20.1400,13.7500,1.7719,4.3928,2.7389,1.7719,-3.4345
216,3,8,27,325.7143,69.8600,20.1400,13.7500,1.7719,4.3928,3.6295,1.7719,-2.4746
217,3,8,29,342.8571,69.8600,20.1400,13.7500,1.7719,4.3928,4.1977,1.7719,-1.2948
218,3,8,31,360.0000,69.8600,20.1400,13.7500,1.7719,4.3928,4.3928,1.7719,-0.0000
219,3,8,33,17.1429,69.8600,20.1400,13.7500,1.7719,4.3928,4.1977,1.7719,1.2948
220,3,8,35,34.2857,69.8600,20.1400,13.7500,1.7719,4.3928,3.6295,1.7719,2.4746
221,3,8,37,51.4286,69.8600,20.1400,13.7500,1.7719,4.3928,2.7389,1.7719,3.4345
222,3,8,39,68.5714,69.8600,20.1400,13.7500,1.7719,4.3928,1.6049,1.7719,4.0892
223,3,8,41,85.7143,69.8600,20.1400,13.7500,1.7719,4.3928,0.3283,1.7719,4.3805
414,3,12,1,99.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-1.0283,1.7309,6.4921
415,3,12,3,111.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-2.3556,1.7309,6.1365
416,3,12,5,123.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-3.5799,1.7309,5.5126
417,3,12,7,135.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-4.6478,1.7309,4.6478
418,3,12,9,147.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-5.5126,1.7309,3.5799
419,3,12,11,159.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-6.1365,1.7309,2.3556
420,3,12,13,171.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-6.4921,1.7309,1.0283
421,3,12,15,183.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-6.5640,1.7309,-0.3440
422,3,12,17,195.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-6.3491,1.7309,-1.7012
423,3,12,19,207.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-5.8566,1.7309,-2.9841
424,3,12,21,219.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-5.1082,1.7309,-4.1366
425,3,12,23,231.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-4.1366,1.7309,-5.1082
426,3,12,25,243.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-2.9841,1.7309,-5.8566
427,3,12,27,255.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-1.7012,1.7309,-6.3491
428,3,12,29,267.0000,60.2901,29.7099,13.2500,1.7309,6.5730,-0.3440,1.7309,-6.5640
429,3,12,31,279.0000,60.2901,29.7099,13.2500,1.7309,6.5730,1.0283,1.7309,-6.4921
430,3,12,33,291.0000,60.2901,29.7099,13.2500,1.7309,6.5730,2.3556,1.7309,-6.1365
431,3,12,35,303.0000,60.2901,29.7099,13.2500,1.7309,6.5730,3.5799,1.7309,-5.5126
432,3,12,37,315.0000,60.2901,29.7099,13.2500,1.7309,6.5730,4.6478,1.7309,-4.6478
433,3,12,39,327.0000,60.2901,29.7099,13.2500,1.7309,6.5730,5.5126,1.7309,-3.5799
434,3,12,41,339.0000,60.2901,29.7099,13.2500,1.7309,6.5730,6.1365,1.7309,-2.3556
435,3,12,43,351.0000,60.2901,29.7099,13.2500,1.7309,6.5730,6.4921,1.7309,-1.0283
436,3,12,45,3.0000,60.2901,29.7099,13.2500,1.7309,6.5730,6.5640,1.7309,0.3440
437,3,12,47,15.0000,60.2901,29.7099,13.2500,1.7309,6.5730,6.3491,1.7309,1.7012
438,3,12,49,27.0000,60.2901,29.7099,13.2500,1.7309,6.5730,5.8566,1.7309,2.9841
439,3,12,51,39.0000,60.2901,29.7099,13.2500,1.7309,6.5730,5.1082,1.7309,4.1366
440,3,12,53,51.0000,60.2901,29.7099,13.2500,1.7309,6.5730,4.1366,1.7309,5.1082
441,3,12,55,63.0000,60.2901,29.7099,13.2500,1.7309,6.5730,2.9841,1.7309,5.8566
442,3,12,57,75.0000,60.2901,29.7099,13.2500,1.7309,6.5730,1.7012,1.7309,6.3491
443,3,12,59,87.0000,60.2901,29.7099,13.2500,1.7309,6.5730,0.3440,1.7309,6.5640
873,3,18,1,96.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-0.9669,1.8183,9.1990
874,3,18,3,104.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-2.2377,1.8183,8.9750
875,3,18,5,112.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-3.4650,1.8183,8.5762
876,3,18,7,120.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-4.6249,1.8183,8.0105
877,3,18,9,128.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-5.6947,1.8183,7.2889
878,3,18,11,136.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-6.6537,1.8183,6.4254
879,3,18,13,144.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-7.4832,1.8183,5.4368
880,3,18,15,152.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-8.1670,1.8183,4.3425
881,3,18,17,160.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-8.6919,1.8183,3.1636
882,3,18,19,168.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-9.0476,1.8183,1.9231
883,3,18,21,176.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-9.2272,1.8183,0.6452
884,3,18,23,184.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-9.2272,1.8183,-0.6452
885,3,18,25,192.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-9.0476,1.8183,-1.9231
886,3,18,27,200.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-8.6919,1.8183,-3.1636
887,3,18,29,208.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-8.1670,1.8183,-4.3425
888,3,18,31,216.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-7.4832,1.8183,-5.4368
889,3,18,33,224.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-6.6537,1.8183,-6.4254
890,3,18,35,232.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-5.6947,1.8183,-7.2889
891,3,18,37,240.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-4.6249,1.8183,-8.0105
892,3,18,39,248.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-3.4650,1.8183,-8.5762
893,3,18,41,256.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-2.2377,1.8183,-8.9750
894,3,18,43,264.0000,45.9351,44.0649,11.3750,1.8183,9.2497,-0.9669,1.8183,-9.1990
895,3,18,45,272.0000,45.9351,44.0649,11.3750,1.8183,9.2497,0.3228,1.8183,-9.2441
896,3,18,47,280.0000,45.9351,44.0649,11.3750,1.8183,9.2497,1.6062,1.8183,-9.1092
897,3,18,49,288.0000,45.9351,44.0649,11.3750,1.8183,9.2497,2.8583,1.8183,-8.7970
898,3,18,51,296.0000,45.9351,44.0649,11.3750,1.8183,9.2497,4.0548,1.8183,-8.3136
899,3,18,53,304.0000,45.9351,44.0649,11.3750,1.8183,9.2497,5.1724,1.8183,-7.6684
900,3,18,55,312.0000,45.9351,44.0649,11.3750,1.8183,9.2497,6.1893,1.8183,-6.8739
901,3,18,57,320.0000,45.9351,44.0649,11.3750,1.8183,9.2497,7.0857,1.8183,-5.9456
902,3,18,59,328.0000,45.9351,44.0649,11.3750,1.8183,9.2497,7.8442,1.8183,-4.9016
903,3,18,61,336.0000,45.9351,44.0649,11.3750,1.8183,9.2497,8.4500,1.8183,-3.7622
904,3,18,63,344.0000,45.9351,44.0649,11.3750,1.8183,9.2497,8.8914,1.8183,-2.5496
905,3,18,65,352.0000,45.9351,44.0649,11.3750,1.8183,9.2497,9.1597,1.8183,-1.2873
906,3,18,67,0.0000,45.9351,44.0649,11.3750,1.8183,9.2497,9.2497,1.8183,0.0000
907,3,18,69,8.0000,45.9351,44.0649,11.3750,1.8183,9.2497,9.1597,1.8183,1.2873
908,3,18,71,16.0000,45.9351,44.0649,11.3750,1.8183,9.2497,8.8914,1.8183,2.5496
909,3,18,73,24.0000,45.9351,44.0649,11.3750,1.8183,9.2497,8.4500,1.8183,3.7622
910,3,18,75,32.0000,45.9351,44.0649,11.3750,1.8183,9.2497,7.8442,1.8183,4.9016
911,3,18,77,40.0000,45.9351,44.0649,11.3750,1.8183,9.2497,7.0857,1.8183,5.9456
912,3,18,79,48.0000,45.9351,44.0649,11.3750,1.8183,9.2497,6.1893,1.8183,6.8739
913,3,18,81,56.0000,45.9351,44.0649,11.3750,1.8183,9.2497,5.1724,1.8183,7.6684
914,3,18,83,64.0000,45.9351,44.0649,11.3750,1.8183,9.2497,4.0548,1.8183,8.3136
915,3,18,85,72.0000,45.9351,44.0649,11.3750,1.8183,9.2497,2.8583,1.8183,8.7970
916,3,18,87,80.0000,45.9351,44.0649,11.3750,1.8183,9.2497,1.6062,1.8183,9.1092
917,3,18,89,88.0000,45.9351,44.0649,11.3750,1.8183,9.2497,0.3228,1.8183,9.2441
1056,3,20,1,95.6250,41.1501,48.8499,12.2500,2.3333,11.3476,-1.1123,2.3333,11.2930
1057,3,20,3,103.1250,41.1501,48.8499,12.2500,2.3333,11.3476,-2.5768,2.3333,11.0512
1058,3,20,5,110.6250,41.1501,48.8499,12.2500,2.3333,11.3476,-3.9972,2.3333,10.6203
1059,3,20,7,118.1250,41.1501,48.8499,12.2500,2.3333,11.3476,-5.3492,2.3333,10.0077
1060,3,20,9,125.6250,41.1501,48.8499,12.2500,2.3333,11.3476,-6.6097,2.3333,9.2239
1061,3,20,11,133.1250,41.1501,48.8499,12.2500,2.3333,11.3476,-7.7572,2.3333,8.2822
1062,3,20,13,140.6250,41.1501,48.8499,12.2500,2.3333,11.3476,-8.7718,2.3333,7.1989
1063,3,20,15,148.1250,41.1501,48.8499,12.2500,2.3333,11.3476,-9.6364,2.3333,5.9923
1064,3,20,17,155.6250,41.1501,48.8499,12.2500,2.3333,11.3476,-10.3362,2.3333,4.6833
1065,3,20,19,163.1250,41.1501,48.8499,12.2500,2.3333,11.3476,-10.8590,2.3333,3.2940
1066,3,20,21,170.6250,41.1501,48.8499,12.2500,2.3333,11.3476,-11.1961,2.3333,1.8485
1067,3,20,23,178.1250,41.1501,48.8499,12.2500,2.3333,11.3476,-11.3416,2.3333,0.3713
1068,3,20,25,185.6250,41.1501,48.8499,12.2500,2.3333,11.3476,-11.2930,2.3333,-1.1123
1069,3,20,27,193.1250,41.1501,48.8499,12.2500,2.3333,11.3476,-11.0512,2.3333,-2.5768
1070,3,20,29,200.6250,41.1501,48.8499,12.2500,2.3333,11.3476,-10.6203,2.3333,-3.9972
1071,3,20,31,208.1250,41.1501,48.8499,12.2500,2.3333,11.3476,-10.0077,2.3333,-5.3492
1072,3,20,33,215.6250,41.1501,48.8499,12.2500,2.3333,11.3476,-9.2239,2.3333,-6.6097
1073,3,20,35,223.1250,41.1501,48.8499,12.2500,2.3333,11.3476,-8.2822,2.3333,-7.7572
1074,3,20,37,230.6250,41.1501,48.8499,12.2500,2.3333,11.3476,-7.1989,2.3333,-8.7718
1075,3,20,39,238.1250,41.1501,48.8499,12.2500,2.3333,11.3476,-5.9923,2.3333,-9.6364
1076,3,20,41,245.6250,41.1501,48.8499,12.2500,2.3333,11.3476,-4.6833,2.3333,-10.3362
1077,3,20,43,253.1250,41.1501,48.8499,12.2500,2.3333,11.3476,-3.2940,2.3333,-10.8590
1078,3,20,45,260.6250,41.1501,48.8499,12.2500,2.3333,11.3476,-1.8485,2.3333,-11.1961
1079,3,20,47,268.1250,41.1501,48.8499,12.2500,2.3333,11.3476,-0.3713,2.3333,-11.3416
1080,3,20,49,275.6250,41.1501,48.8499,12.2500,2.3333,11.3476,1.1123,2.3333,-11.2930
1081,3,20,51,283.1250,41.1501,48.8499,12.2500,2.3333,11.3476,2.5768,2.3333,-11.0512
1082,3,20,53,290.6250,41.1501,48.8499,12.2500,2.3333,11.3476,3.9972,2.3333,-10.6203
1083,3,20,55,298.1250,41.1501,48.8499,12.2500,2.3333,11.3476,5.3492,2.3333,-10.0077
1084,3,20,57,305.6250,41.1501,48.8499,12.2500,2.3333,11.3476,6.6097,2.3333,-9.2239
1085,3,20,59,313.1250,41.1501,48.8499,12.2500,2.3333,11.3476,7.7572,2.3333,-8.2822
1086,3,20,61,320.6250,41.1501,48.8499,12.2500,2.3333,11.3476,8.7718,2.3333,-7.1989
1087,3,20,63,328.1250,41.1501,48.8499,12.2500,2.3333,11.3476,9.6364,2.3333,-5.9923
1088,3,20,65,335.6250,41.1501,48.8499,12.2500,2.3333,11.3476,10.3362,2.3333,-4.6833
1089,3,20,67,343.1250,41.1501,48.8499,12.2500,2.3333,11.3476,10.8590,2.3333,-3.2940
1090,3,20,69,350.6250,41.1501,48.8499,12.2500,2.3333,11.3476,11.1961,2.3333,-1.8485
1091,3,20,71,358.1250,41.1501,48.8499,12.2500,2.3333,11.3476,11.3416,2.3333,-0.3713
1092,3,20,73,5.6250,41.1501,48.8499,12.2500,2.3333,11.3476,11.2930,2.3333,1.1123
1093,3,20,75,13.1250,41.1501,48.8499,12.2500,2.3333,11.3476,11.0512,2.3333,2.5768
1094,3,20,77,20.6250,41.1501,48.8499,12.2500,2.3333,11.3476,10.6203,2.3333,3.9972
1095,3,20,79,28.1250,41.1501,48.8499,12.2500,2.3333,11.3476,10.0077,2.3333,5.3492
1096,3,20,81,35.6250,41.1501,48.8499,12.2500,2.3333,11.3476,9.2239,2.3333,6.6097
1097,3,20,83,43.1250,41.1501,48.8499,12.2500,2.3333,11.3476,8.2822,2.3333,7.7572
1098,3,20,85,50.6250,41.1501,48.8499,12.2500,2.3333,11.3476,7.1989,2.3333,8.7718
1099,3,20,87,58.1250,41.1501,48.8499,12.2500,2.3333,11.3476,5.9923,2.3333,9.6364
1100,3,20,89,65.6250,41.1501,48.8499,12.2500,2.3333,11.3476,4.6833,2.3333,10.3362
1101,3,20,91,73.1250,41.1501,48.8499,12.2500,2.3333,11.3476,3.2940,2.3333,10.8590
1102,3,20,93,80.6250,41.1501,48.8499,12.2500,2.3333,11.3476,1.8485,2.3333,11.1961
1103,3,20,95,88.1250,41.1501,48.8499,12.2500,2.3333,11.3476,0.3713,2.3333,11.3416
32,4,3,0,99.0000,81.8225,8.1775,16.2500,1.7767,2.0798,-0.3254,1.7767,2.0542
33,4,3,2,135.0000,81.8225,8.1775,16.2500,1.7767,2.0798,-1.4707,1.7767,1.4707
34,4,3,4,171.0000,81.8225,8.1775,16.2500,1.7767,2.0798,-2.0542,1.7767,0.3254
35,4,3,6,207.0000,81.8225,8.1775,16.2500,1.7767,2.0798,-1.8531,1.7767,-0.9442
36,4,3,8,243.0000,81.8225,8.1775,16.2500,1.7767,2.0798,-0.9442,1.7767,-1.8531
37,4,3,10,279.0000,81.8225,8.1775,16.2500,1.7767,2.0798,0.3254,1.7767,-2.0542
38,4,3,12,315.0000,81.8225,8.1775,16.2500,1.7767,2.0798,1.4707,1.7767,-1.4707
39,4,3,14,351.0000,81.8225,8.1775,16.2500,1.7767,2.0798,2.0542,1.7767,-0.3254
40,4,3,16,27.0000,81.8225,8.1775,16.2500,1.7767,2.0798,1.8531,1.7767,0.9442
41,4,3,18,63.0000,81.8225,8.1775,16.2500,1.7767,2.0798,0.9442,1.7767,1.8531
224,4,9,0,93.9130,67.4675,22.5325,13.2500,1.7647,4.7650,-0.3252,1.7647,4.7539
225,4,9,2,109.5652,67.4675,22.5325,13.2500,1.7647,4.7650,-1.5957,1.7647,4.4899
226,4,9,4,125.2174,67.4675,22.5325,13.2500,1.7647,4.7650,-2.7479,1.7647,3.8928
227,4,9,6,140.8696,67.4675,22.5325,13.2500,1.7647,4.7650,-3.6962,1.7647,3.0071
228,4,9,8,156.5217,67.4675,22.5325,13.2500,1.7647,4.7650,-4.3705,1.7647,1.8984
229,4,9,10,172.1739,67.4675,22.5325,13.2500,1.7647,4.7650,-4.7206,1.7647,0.6488
230,4,9,12,187.8261,67.4675,22.5325,13.2500,1.7647,4.7650,-4.7206,1.7647,-0.6488
231,4,9,14,203.4783,67.4675,22.5325,13.2500,1.7647,4.7650,-4.3705,1.7647,-1.8984
232,4,9,16,219.1304,67.4675,22.5325,13.2500,1.7647,4.7650,-3.6962,1.7647,-3.0071
233,4,9,18,234.7826,67.4675,22.5325,13.2500,1.7647,4.7650,-2.7479,1.7647,-3.8928
234,4,9,20,250.4348,67.4675,22.5325,13.2500,1.7647,4.7650,-1.5957,1.7647,-4.4899
235,4,9,22,266.0870,67.4675,22.5325,13.2500,1.7647,4.7650,-0.3252,1.7647,-4.7539
236,4,9,24,281.7391,67.4675,22.5325,13.2500,1.7647,4.7650,0.9695,1.7647,-4.6653
237,4,9,26,297.3913,67.4675,22.5325,13.2500,1.7647,4.7650,2.1922,1.7647,-4.2308
238,4,9,28,313.0435,67.4675,22.5325,13.2500,1.7647,4.7650,3.2524,1.7647,-3.4824
239,4,9,30,328.6957,67.4675,22.5325,13.2500,1.7647,4.7650,4.0713,1.7647,-2.4758
240,4,9,32,344.3478,67.4675,22.5325,13.2500,1.7647,4.7650,4.5883,1.7647,-1.2856
241,4,9,34,0.0000,67.4675,22.5325,13.2500,1.7647,4.7650,4.7650,1.7647,0.0000
242,4,9,36,15.6522,67.4675,22.5325,13.2500,1.7647,4.7650,4.5883,1.7647,1.2856
243,4,9,38,31.3043,67.4675,22.5325,13.2500,1.7647,4.7650,4.0713,1.7647,2.4758
244,4,9,40,46.9565,67.4675,22.5325,13.2500,1.7647,4.7650,3.2524,1.7647,3.4824
245,4,9,42,62.6087,67.4675,22.5325,13.2500,1.7647,4.7650,2.1922,1.7647,4.2308
246,4,9,44,78.2609,67.4675,22.5325,13.2500,1.7647,4.7650,0.9695,1.7647,4.6653
516,4,14,0,92.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-0.3225,1.8649,7.3868
517,4,14,2,102.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-1.6003,1.8649,7.2185
518,4,14,4,112.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-2.8295,1.8649,6.8310
519,4,14,6,122.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-3.9727,1.8649,6.2359
520,4,14,8,132.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-4.9952,1.8649,5.4513
521,4,14,10,142.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-5.8659,1.8649,4.5011
522,4,14,12,152.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-6.5584,1.8649,3.4141
523,4,14,14,162.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-7.0516,1.8649,2.2234
524,4,14,16,172.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-7.3305,1.8649,0.9651
525,4,14,18,182.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-7.3868,1.8649,-0.3225
526,4,14,20,192.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-7.2185,1.8649,-1.6003
527,4,14,22,202.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-6.8310,1.8649,-2.8295
528,4,14,24,212.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-6.2359,1.8649,-3.9727
529,4,14,26,222.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-5.4513,1.8649,-4.9952
530,4,14,28,232.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-4.5011,1.8649,-5.8659
531,4,14,30,242.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-3.4141,1.8649,-6.5584
532,4,14,32,252.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-2.2234,1.8649,-7.0516
533,4,14,34,262.5000,55.5051,34.4949,12.6250,1.8649,7.3938,-0.9651,1.8649,-7.3305
534,4,14,36,272.5000,55.5051,34.4949,12.6250,1.8649,7.3938,0.3225,1.8649,-7.3868
535,4,14,38,282.5000,55.5051,34.4949,12.6250,1.8649,7.3938,1.6003,1.8649,-7.2185
536,4,14,40,292.5000,55.5051,34.4949,12.6250,1.8649,7.3938,2.8295,1.8649,-6.8310
537,4,14,42,302.5000,55.5051,34.4949,12.6250,1.8649,7.3938,3.9727,1.8649,-6.2359
538,4,14,44,312.5000,55.5051,34.4949,12.6250,1.8649,7.3938,4.9952,1.8649,-5.4513
539,4,14,46,322.5000,55.5051,34.4949,12.6250,1.8649,7.3938,5.8659,1.8649,-4.5011
540,4,14,48,332.5000,55.5051,34.4949,12.6250,1.8649,7.3938,6.5584,1.8649,-3.4141
541,4,14,50,342.5000,55.5051,34.4949,12.6250,1.8649,7.3938,7.0516,1.8649,-2.2234
542,4,14,52,352.5000,55.5051,34.4949,12.6250,1.8649,7.3938,7.3305,1.8649,-0.9651
543,4,14,54,2.5000,55.5051,34.4949,12.6250,1.8649,7.3938,7.3868,1.8649,0.3225
544,4,14,56,12.5000,55.5051,34.4949,12.6250,1.8649,7.3938,7.2185,1.8649,1.6003
545,4,14,58,22.5000,55.5051,34.4949,12.6250,1.8649,7.3938,6.8310,1.8649,2.8295
546,4,14,60,32.5000,55.5051,34.4949,12.6250,1.8649,7.3938,6.2359,1.8649,3.9727
547,4,14,62,42.5000,55.5051,34.4949,12.6250,1.8649,7.3938,5.4513,1.8649,4.9952
548,4,14,64,52.5000,55.5051,34.4949,12.6250,1.8649,7.3938,4.5011,1.8649,5.8659
549,4,14,66,62.5000,55.5051,34.4949,12.6250,1.8649,7.3938,3.4141,1.8649,6.5584
550,4,14,68,72.5000,55.5051,34.4949,12.6250,1.8649,7.3938,2.2234,1.8649,7.0516
551,4,14,70,82.5000,55.5051,34.4949,12.6250,1.8649,7.3938,0.9651,1.8649,7.3305
744,4,17,0,92.1429,48.3276,41.6724,12.6250,1.8015,9.6340,-0.3602,1.8015,9.6273
745,4,17,2,100.7143,48.3276,41.6724,12.6250,1.8015,9.6340,-1.7911,1.8015,9.4661
746,4,17,4,109.2857,48.3276,41.6724,12.6250,1.8015,9.6340,-3.1819,1.8015,9.0934
747,4,17,6,117.8571,48.3276,41.6724,12.6250,1.8015,9.6340,-4.5017,1.8015,8.5176
748,4,17,8,126.4286,48.3276,41.6724,12.6250,1.8015,9.6340,-5.7209,1.8015,7.7515
749,4,17,10,135.0000,48.3276,41.6724,12.6250,1.8015,9.6340,-6.8123,1.8015,6.8123
750,4,17,12,143.5714,48.3276,41.6724,12.6250,1.8015,9.6340,-7.7515,1.8015,5.7209
751,4,17,14,152.1429,48.3276,41.6724,12.6250,1.8015,9.6340,-8.5176,1.8015,4.5017
752,4,17,16,160.7143,48.3276,41.6724,12.6250,1.8015,9.6340,-9.0934,1.8015,3.1819
753,4,17,18,169.2857,48.3276,41.6724,12.6250,1.8015,9.6340,-9.4661,1.8015,1.7911
754,4,17,20,177.8571,48.3276,41.6724,12.6250,1.8015,9.6340,-9.6273,1.8015,0.3602
755,4,17,22,186.4286,48.3276,41.6724,12.6250,1.8015,9.6340,-9.5734,1.8015,-1.0787
756,4,17,24,195.0000,48.3276,41.6724,12.6250,1.8015,9.6340,-9.3057,1.8015,-2.4935
